sample_id,source_split,audio_path,answers,has_fraud_binary,has_normal_binary,fraud_types,scene_labels,message_counts,audio_exists_in_zip,transcript_status,transcript_text
taf-0629,train,audio/NEG-multi-agent-2/tts_fraud_00170/tts_fraud_00170.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0630,train,audio/NEG-multi-agent-2/tts_fraud_00184/tts_fraud_00184.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0631,train,audio/NEG-multi-agent-2/tts_fraud_00186/tts_fraud_00186.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0632,train,audio/NEG-multi-agent-2/tts_fraud_00340/tts_fraud_00340.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0633,train,audio/NEG-multi-agent-2/tts_fraud_00347/tts_fraud_00347.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0634,train,audio/NEG-multi-agent-2/tts_fraud_00352/tts_fraud_00352.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0635,train,audio/NEG-multi-agent-2/tts_fraud_00355/tts_fraud_00355.mp3,fraud;投资诈骗;预约服务,true,false,投资诈骗,预约服务,2;4;6,True,pending,
taf-0636,train,audio/NEG-multi-agent-2/tts_fraud_00508/tts_fraud_00508.mp3,fraud;投资诈骗;预约服务,true,false,投资诈骗,预约服务,2;4;6,True,pending,
taf-0637,train,audio/NEG-multi-agent-2/tts_fraud_00687/tts_fraud_00687.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0638,train,audio/NEG-multi-agent-2/tts_fraud_00689/tts_fraud_00689.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0639,train,audio/NEG-multi-agent-2/tts_fraud_00842/tts_fraud_00842.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0640,train,audio/NEG-multi-agent-2/tts_fraud_00844/tts_fraud_00844.mp3,fraud;投资诈骗;预约服务,true,false,投资诈骗,预约服务,2;4;6,True,pending,
taf-0641,train,audio/NEG-multi-agent-2/tts_fraud_00851/tts_fraud_00851.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0642,train,audio/NEG-multi-agent-2/tts_fraud_00855/tts_fraud_00855.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0643,train,audio/NEG-multi-agent-2/tts_fraud_01016/tts_fraud_01016.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0644,train,audio/NEG-multi-agent-2/tts_fraud_01186/tts_fraud_01186.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0645,train,audio/NEG-multi-agent-2/tts_fraud_01192/tts_fraud_01192.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0646,train,audio/NEG-multi-agent-2/tts_fraud_01348/tts_fraud_01348.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0647,train,audio/NEG-multi-agent-2/tts_fraud_01516/tts_fraud_01516.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0648,train,audio/NEG-multi-agent-2/tts_fraud_01528/tts_fraud_01528.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0649,train,audio/NEG-multi-agent-2/tts_fraud_01529/tts_fraud_01529.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0650,train,audio/NEG-multi-agent-2/tts_fraud_01532/tts_fraud_01532.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0651,train,audio/NEG-multi-agent-2/tts_fraud_01687/tts_fraud_01687.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0652,train,audio/NEG-multi-agent-2/tts_fraud_01691/tts_fraud_01691.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0653,train,audio/NEG-multi-agent-2/tts_fraud_01843/tts_fraud_01843.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0654,train,audio/NEG-multi-agent-2/tts_fraud_01856/tts_fraud_01856.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0655,train,audio/NEG-multi-agent-3/tts_fraud_00009/tts_fraud_00009.mp3,fraud;投资诈骗;预约服务,true,false,投资诈骗,预约服务,2;4;6,True,pending,
taf-0656,train,audio/NEG-multi-agent-3/tts_fraud_00177/tts_fraud_00177.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0657,train,audio/NEG-multi-agent-3/tts_fraud_00179/tts_fraud_00179.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0658,train,audio/NEG-multi-agent-3/tts_fraud_00340/tts_fraud_00340.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0659,train,audio/NEG-multi-agent-3/tts_fraud_00505/tts_fraud_00505.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0660,train,audio/NEG-multi-agent-3/tts_fraud_00519/tts_fraud_00519.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0661,train,audio/NEG-multi-agent-3/tts_fraud_00524/tts_fraud_00524.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0662,train,audio/NEG-multi-agent-3/tts_fraud_00676/tts_fraud_00676.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0663,train,audio/NEG-multi-agent-3/tts_fraud_00680/tts_fraud_00680.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0664,train,audio/NEG-multi-agent-3/tts_fraud_00688/tts_fraud_00688.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0665,train,audio/NEG-multi-agent-3/tts_fraud_00858/tts_fraud_00858.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0666,train,audio/NEG-multi-agent-3/tts_fraud_00860/tts_fraud_00860.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0667,train,audio/NEG-multi-agent-3/tts_fraud_01010/tts_fraud_01010.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0668,train,audio/NEG-multi-agent-3/tts_fraud_01012/tts_fraud_01012.mp3,fraud;投资诈骗;预约服务,true,false,投资诈骗,预约服务,2;4;6,True,pending,
taf-0669,train,audio/NEG-multi-agent-3/tts_fraud_01013/tts_fraud_01013.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0670,train,audio/NEG-multi-agent-3/tts_fraud_01015/tts_fraud_01015.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0671,train,audio/NEG-multi-agent-3/tts_fraud_01028/tts_fraud_01028.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0672,train,audio/NEG-multi-agent-3/tts_fraud_01195/tts_fraud_01195.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0673,train,audio/NEG-multi-agent-3/tts_fraud_01360/tts_fraud_01360.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0674,train,audio/NEG-multi-agent-3/tts_fraud_01361/tts_fraud_01361.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0675,train,audio/NEG-multi-agent-3/tts_fraud_01522/tts_fraud_01522.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0676,train,audio/NEG-multi-agent-3/tts_fraud_01525/tts_fraud_01525.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0677,train,audio/NEG-multi-agent-3/tts_fraud_01527/tts_fraud_01527.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0678,train,audio/NEG-multi-agent-3/tts_fraud_01533/tts_fraud_01533.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0679,train,audio/NEG-multi-agent-3/tts_fraud_01688/tts_fraud_01688.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0680,train,audio/NEG-multi-agent-3/tts_fraud_01689/tts_fraud_01689.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0681,train,audio/NEG-multi-agent-3/tts_fraud_01849/tts_fraud_01849.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0682,train,audio/NEG-multi-agent-3/tts_fraud_01851/tts_fraud_01851.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0683,train,audio/NEG-multi-agent-3/tts_fraud_01852/tts_fraud_01852.mp3,fraud;咨询客服;投资诈骗,true,false,投资诈骗,咨询客服,2;4;6,True,pending,
taf-0684,train,audio/NEG-imitate-10/tts_test106/tts_test106.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0685,train,audio/NEG-imitate-10/tts_test1133/tts_test1133.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0686,train,audio/NEG-imitate-10/tts_test1144/tts_test1144.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0687,train,audio/NEG-imitate-10/tts_test1145/tts_test1145.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0688,train,audio/NEG-imitate-10/tts_test1175/tts_test1175.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0689,train,audio/NEG-imitate-10/tts_test136/tts_test136.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0690,train,audio/NEG-imitate-10/tts_test145/tts_test145.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0691,train,audio/NEG-imitate-10/tts_test1464/tts_test1464.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0692,train,audio/NEG-imitate-10/tts_test1473/tts_test1473.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0693,train,audio/NEG-imitate-10/tts_test1539/tts_test1539.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0694,train,audio/NEG-imitate-10/tts_test1557/tts_test1557.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0695,train,audio/NEG-imitate-10/tts_test1559/tts_test1559.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0696,train,audio/NEG-imitate-10/tts_test156/tts_test156.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0697,train,audio/NEG-imitate-10/tts_test1656/tts_test1656.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0698,train,audio/NEG-imitate-10/tts_test1671/tts_test1671.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0699,train,audio/NEG-imitate-10/tts_test180/tts_test180.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0700,train,audio/NEG-imitate-10/tts_test270/tts_test270.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0701,train,audio/NEG-imitate-10/tts_test277/tts_test277.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0702,train,audio/NEG-imitate-10/tts_test314/tts_test314.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0703,train,audio/NEG-imitate-10/tts_test322/tts_test322.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0704,train,audio/NEG-imitate-10/tts_test404/tts_test404.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0705,train,audio/NEG-imitate-10/tts_test442/tts_test442.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0706,train,audio/NEG-imitate-10/tts_test475/tts_test475.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0707,train,audio/NEG-imitate-10/tts_test49/tts_test49.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0708,train,audio/NEG-imitate-10/tts_test529/tts_test529.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0709,train,audio/NEG-imitate-10/tts_test62/tts_test62.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0710,train,audio/NEG-imitate-10/tts_test63/tts_test63.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0711,train,audio/NEG-imitate-10/tts_test637/tts_test637.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0712,train,audio/NEG-imitate-10/tts_test70/tts_test70.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0713,train,audio/NEG-imitate-10/tts_test750/tts_test750.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0714,train,audio/NEG-imitate-10/tts_test764/tts_test764.mp3,fraud;日常购物;钓鱼诈骗,true,false,钓鱼诈骗,日常购物,2;4;6,True,pending,
taf-0715,train,audio/NEG-imitate-10/tts_test903/tts_test903.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0716,train,audio/NEG-imitate-10/tts_test91/tts_test91.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0717,train,audio/NEG-imitate-10/tts_test911/tts_test911.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0718,train,audio/NEG-imitate-10/tts_test932/tts_test932.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0719,train,audio/NEG-imitate-10/tts_test942/tts_test942.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0720,train,audio/NEG-imitate-11/tts_test1715/tts_test1715.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0721,train,audio/NEG-imitate-11/tts_test1761/tts_test1761.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0722,train,audio/NEG-imitate-11/tts_test1763/tts_test1763.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0723,train,audio/NEG-imitate-11/tts_test1764/tts_test1764.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0724,train,audio/NEG-imitate-11/tts_test1769/tts_test1769.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0725,train,audio/NEG-imitate-11/tts_test1777/tts_test1777.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0726,train,audio/NEG-imitate-11/tts_test1902/tts_test1902.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0727,train,audio/NEG-imitate-11/tts_test1956/tts_test1956.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0728,train,audio/NEG-imitate-11/tts_test2018/tts_test2018.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0729,train,audio/NEG-imitate-11/tts_test2028/tts_test2028.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0730,train,audio/NEG-imitate-11/tts_test2112/tts_test2112.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0731,train,audio/NEG-imitate-11/tts_test2119/tts_test2119.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0732,train,audio/NEG-imitate-11/tts_test2147/tts_test2147.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0733,train,audio/NEG-imitate-11/tts_test2168/tts_test2168.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0734,train,audio/NEG-imitate-11/tts_test2169/tts_test2169.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0735,train,audio/NEG-imitate-11/tts_test2191/tts_test2191.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0736,train,audio/NEG-imitate-11/tts_test2221/tts_test2221.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0737,train,audio/NEG-imitate-11/tts_test2226/tts_test2226.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0738,train,audio/NEG-imitate-11/tts_test2239/tts_test2239.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0739,train,audio/NEG-imitate-11/tts_test2297/tts_test2297.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0740,train,audio/NEG-imitate-11/tts_test2336/tts_test2336.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0741,train,audio/NEG-imitate-11/tts_test2349/tts_test2349.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0742,train,audio/NEG-imitate-11/tts_test2357/tts_test2357.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0743,train,audio/NEG-imitate-11/tts_test2400/tts_test2400.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0744,train,audio/NEG-imitate-11/tts_test2446/tts_test2446.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0745,train,audio/NEG-imitate-11/tts_test2504/tts_test2504.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0746,train,audio/NEG-imitate-11/tts_test2519/tts_test2519.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0747,train,audio/NEG-imitate-11/tts_test2521/tts_test2521.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0748,train,audio/NEG-imitate-11/tts_test2524/tts_test2524.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0749,train,audio/NEG-imitate-11/tts_test2526/tts_test2526.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0750,train,audio/NEG-imitate-11/tts_test2544/tts_test2544.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0751,train,audio/NEG-imitate-12/tts_test2650/tts_test2650.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0752,train,audio/NEG-imitate-12/tts_test2656/tts_test2656.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0753,train,audio/NEG-imitate-12/tts_test2707/tts_test2707.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0754,train,audio/NEG-imitate-12/tts_test2827/tts_test2827.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0755,train,audio/NEG-imitate-12/tts_test2949/tts_test2949.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0756,train,audio/NEG-imitate-12/tts_test2958/tts_test2958.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0757,train,audio/NEG-imitate-12/tts_test3000/tts_test3000.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0758,train,audio/NEG-imitate-12/tts_test3002/tts_test3002.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0759,train,audio/NEG-imitate-12/tts_test3085/tts_test3085.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0760,train,audio/NEG-imitate-12/tts_test3139/tts_test3139.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0761,train,audio/NEG-imitate-12/tts_test3200/tts_test3200.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0762,train,audio/NEG-imitate-12/tts_test3219/tts_test3219.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0763,train,audio/NEG-imitate-12/tts_test3294/tts_test3294.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0764,train,audio/NEG-imitate-12/tts_test3385/tts_test3385.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0765,train,audio/NEG-multi-agent-2/tts_fraud_00124/tts_fraud_00124.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0766,train,audio/NEG-multi-agent-2/tts_fraud_00190/tts_fraud_00190.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0767,train,audio/NEG-multi-agent-3/tts_fraud_00631/tts_fraud_00631.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0768,train,audio/NEG-multi-agent-3/tts_fraud_01937/tts_fraud_01937.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0769,train,audio/NEG-multi-agent-3/tts_fraud_01990/tts_fraud_01990.mp3,fraud;咨询客服;钓鱼诈骗,true,false,钓鱼诈骗,咨询客服,2;4;6,True,pending,
taf-0770,train,audio/NEG-imitate-10/tts_test603/tts_test603.mp3,fraud;咨询客服;身份盗窃,true,false,身份盗窃,咨询客服,2;4;6,True,pending,
taf-0771,train,audio/NEG-imitate-10/tts_test729/tts_test729.mp3,fraud;咨询客服;身份盗窃,true,false,身份盗窃,咨询客服,2;4;6,True,pending,
taf-0772,train,audio/NEG-imitate-11/tts_test2066/tts_test2066.mp3,fraud;咨询客服;身份盗窃,true,false,身份盗窃,咨询客服,2;4;6,True,pending,
taf-0773,train,audio/NEG-multi-agent-1/tts_fraud_00398/tts_fraud_00398.mp3,fraud;咨询客服;身份盗窃,true,false,身份盗窃,咨询客服,2;4;6,True,pending,
taf-0774,train,audio/NEG-multi-agent-1/tts_fraud_00625/tts_fraud_00625.mp3,fraud;咨询客服;身份盗窃,true,false,身份盗窃,咨询客服,2;4;6,True,pending,
taf-0775,train,audio/NEG-multi-agent-1/tts_fraud_00974/tts_fraud_00974.mp3,fraud;咨询客服;身份盗窃,true,false,身份盗窃,咨询客服,2;4;6,True,pending,
taf-0776,train,audio/NEG-multi-agent-2/tts_fraud_00057/tts_fraud_00057.mp3,fraud;咨询客服;身份盗窃,true,false,身份盗窃,咨询客服,2;4;6,True,pending,
taf-0777,train,audio/NEG-multi-agent-2/tts_fraud_00122/tts_fraud_00122.mp3,fraud;咨询客服;身份盗窃,true,false,身份盗窃,咨询客服,2;4;6,True,pending,
taf-0778,train,audio/NEG-multi-agent-2/tts_fraud_00225/tts_fraud_00225.mp3,fraud;咨询客服;身份盗窃,true,false,身份盗窃,咨询客服,2;4;6,True,pending,
taf-0779,train,audio/NEG-multi-agent-2/tts_fraud_00291/tts_fraud_00291.mp3,fraud;咨询客服;身份盗窃,true,false,身份盗窃,咨询客服,2;4;6,True,pending,
taf-0780,train,audio/NEG-multi-agent-2/tts_fraud_00543/tts_fraud_00543.mp3,fraud;咨询客服;身份盗窃,true,false,身份盗窃,咨询客服,2;4;6,True,pending,
